MachineID,Type,Location,Timestamp,EngineTemperature,FuelConsumption,VibrationLevel,Humidity,Pressure,PowerOutput,OperatingHours,Status,Status_encoded,Timestamp_epoch,hour,dayofweek,month
M001,Loader,Site D,9/9/2025 22:00,66.1,11.9,3.34,65.4,974.7,163.1,215,Active,0,1757455200,22,1,9
M001,Loader,Site D,9/9/2025 23:00,80.1,10.3,4.35,80.6,963.6,202.3,216,Active,0,1757458800,23,1,9
M001,Loader,Site D,9/10/2025 0:00,64.4,9.81,2.25,70.4,955.3,201.1,217,Maintenance,3,1757462400,0,2,9
M001,Loader,Site D,9/10/2025 1:00,70,5.08,4.28,71.2,934.4,190.3,218,Active,0,1757466000,1,2,9
M001,Loader,Site D,9/10/2025 2:00,66.8,9.9,3.07,72.7,953,187.6,219,Active,0,1757469600,2,2,9
M001,Loader,Site D,9/10/2025 3:00,75.7,9.35,3.14,53.3,942.9,206.9,220,Maintenance,3,1757473200,3,2,9
M001,Loader,Site D,9/10/2025 4:00,68.8,8.88,3.61,62.6,974.9,175.9,221,Maintenance,3,1757476800,4,2,9
M001,Loader,Site D,9/10/2025 5:00,71.8,10.96,3,59.1,974.2,211.8,222,Fault,1,1757480400,5,2,9
M001,Loader,Site D,9/10/2025 6:00,74.8,8.73,3.13,58.9,938.6,210.8,223,Idle,2,1757484000,6,2,9
M001,Loader,Site D,9/10/2025 7:00,80.7,16.08,3.81,73,979,200.2,224,Fault,1,1757487600,7,2,9
M001,Loader,Site D,9/10/2025 8:00,77.9,10.51,2.78,75.8,949.4,205.8,225,Idle,2,1757491200,8,2,9
M001,Loader,Site D,9/10/2025 9:00,66.1,9.54,4.59,76.6,961.3,196.3,226,Idle,2,1757494800,9,2,9
M001,Loader,Site D,9/10/2025 10:00,82.9,11.67,2.38,63.4,953.4,226.9,227,Fault,1,1757498400,10,2,9
M001,Loader,Site D,9/10/2025 11:00,77.9,11.28,2.5,54.3,918,184.3,228,Maintenance,3,1757502000,11,2,9
M001,Loader,Site D,9/10/2025 12:00,75.5,10.96,4.67,62.5,946.3,198.3,229,Fault,1,1757505600,12,2,9
M001,Loader,Site D,9/10/2025 13:00,75.3,10.52,3.45,73.2,958.5,202.3,230,Active,0,1757509200,13,2,9
M001,Loader,Site D,9/10/2025 14:00,73.8,10.21,5.12,58.9,932.5,229.2,231,Idle,2,1757512800,14,2,9
M001,Loader,Site D,9/10/2025 15:00,68.9,12.49,3.92,54.6,946.4,192.3,232,Fault,1,1757516400,15,2,9
M001,Loader,Site D,9/10/2025 16:00,72.6,7.6,3.82,60.8,932.7,189.1,233,Fault,1,1757520000,16,2,9
M001,Loader,Site D,9/10/2025 17:00,74.9,7.69,2.92,61.3,961.6,185,234,Active,0,1757523600,17,2,9
M001,Loader,Site D,9/10/2025 18:00,71.2,10.08,3.77,80.4,957.9,192.3,235,Active,0,1757527200,18,2,9
M001,Loader,Site D,9/10/2025 19:00,74.8,11.95,3.77,53.2,974.9,210,236,Fault,1,1757530800,19,2,9
M001,Loader,Site D,9/10/2025 20:00,70.1,15.03,5.12,71.1,941.3,190.4,237,Fault,1,1757534400,20,2,9
M001,Loader,Site D,9/10/2025 21:00,76.9,11.46,4.09,85,920.5,205.1,238,Idle,2,1757538000,21,2,9
M001,Loader,Site D,9/10/2025 22:00,62.8,10.08,4.4,77.9,950.3,214.2,239,Active,0,1757541600,22,2,9
M001,Loader,Site D,9/10/2025 23:00,69.2,6.17,3.11,45.2,910.7,199.6,240,Maintenance,3,1757545200,23,2,9
M001,Loader,Site D,9/11/2025 0:00,75.5,10.69,3.31,68.4,957.3,204.1,241,Active,0,1757548800,0,3,9
M001,Loader,Site D,9/11/2025 1:00,78.7,11.48,3.6,77.7,952.8,176.9,242,Fault,1,1757552400,1,3,9
M001,Loader,Site D,9/11/2025 2:00,79.9,9.24,2.9,63.4,948.7,203.6,243,Fault,1,1757556000,2,3,9
M001,Loader,Site D,9/11/2025 3:00,73,13.57,3.78,74.1,928.8,176.3,244,Idle,2,1757559600,3,3,9
M001,Loader,Site D,9/11/2025 4:00,76.1,8.3,2.95,78.7,906,197.9,245,Maintenance,3,1757563200,4,3,9
M001,Loader,Site D,9/11/2025 5:00,79.5,11.3,3.55,65.2,934.4,207,246,Maintenance,3,1757566800,5,3,9
M001,Loader,Site D,9/11/2025 6:00,75.6,11.44,2.99,74.7,978.5,179.8,247,Active,0,1757570400,6,3,9
M001,Loader,Site D,9/11/2025 7:00,66.7,9.89,4.96,71.6,977.5,187.8,248,Active,0,1757574000,7,3,9
M001,Loader,Site D,9/11/2025 8:00,76.1,9.5,5.67,48.7,942.3,184.7,249,Idle,2,1757577600,8,3,9
M001,Loader,Site D,9/11/2025 9:00,72,10.06,3.67,79.2,955.8,233.4,250,Idle,2,1757581200,9,3,9
M001,Loader,Site D,9/11/2025 10:00,75.9,9.01,3.31,80.1,924.4,207.2,251,Idle,2,1757584800,10,3,9
M001,Loader,Site D,9/11/2025 11:00,75.9,7.44,4.35,48.9,966.5,190.5,252,Idle,2,1757588400,11,3,9
M001,Loader,Site D,9/11/2025 12:00,70.4,11.27,3.89,57.8,945.9,189.2,253,Active,0,1757592000,12,3,9
M001,Loader,Site D,9/11/2025 13:00,69.4,9.87,3.7,68.1,947.7,212.1,254,Fault,1,1757595600,13,3,9
M001,Loader,Site D,9/11/2025 14:00,73.2,14.89,3.93,69.8,946.6,195.1,255,Maintenance,3,1757599200,14,3,9
M001,Loader,Site D,9/11/2025 15:00,73.3,12.7,3.33,59,966.8,174.5,256,Active,0,1757602800,15,3,9
M001,Loader,Site D,9/11/2025 16:00,67.5,9.1,4.37,61,930.7,222.1,257,Fault,1,1757606400,16,3,9
M001,Loader,Site D,9/11/2025 17:00,72.4,9.18,3.21,48.2,916.8,170,258,Idle,2,1757610000,17,3,9
M001,Loader,Site D,9/11/2025 18:00,64.3,10.2,2.9,79.2,962.5,181.7,259,Maintenance,3,1757613600,18,3,9
M001,Loader,Site D,9/11/2025 19:00,77.8,9.92,3.66,89.5,986.4,205,260,Fault,1,1757617200,19,3,9
M001,Loader,Site D,9/11/2025 20:00,72.4,10.43,4.16,57.2,967.9,186.4,261,Active,0,1757620800,20,3,9
M001,Loader,Site D,9/11/2025 21:00,71.4,9.24,1.71,80.2,978.7,187,262,Active,0,1757624400,21,3,9
M001,Loader,Site D,9/11/2025 22:00,70,10.97,4.44,63.1,956,198.9,263,Fault,1,1757628000,22,3,9
M001,Loader,Site D,9/11/2025 23:00,80.6,9.07,3.46,78.1,994.2,201.8,264,Fault,1,1757631600,23,3,9
M001,Loader,Site D,9/12/2025 0:00,76.4,13.31,1.98,78.7,941.3,191.4,265,Idle,2,1757635200,0,4,9
M001,Loader,Site D,9/12/2025 1:00,74.5,12.09,3.96,74.1,933.4,187.1,266,Fault,1,1757638800,1,4,9
M001,Loader,Site D,9/12/2025 2:00,66.2,9.6,3.22,84.4,950.7,213.5,267,Maintenance,3,1757642400,2,4,9
M001,Loader,Site D,9/12/2025 3:00,71,10.24,4.31,60,956.7,180.8,268,Maintenance,3,1757646000,3,4,9
M001,Loader,Site D,9/12/2025 4:00,81.1,12,3.2,71.9,937.2,227.4,269,Active,0,1757649600,4,4,9
M001,Loader,Site D,9/12/2025 5:00,75.6,11.58,3.68,44.6,971.5,216,270,Maintenance,3,1757653200,5,4,9
M001,Loader,Site D,9/12/2025 6:00,83.6,10.52,3.94,65.3,935.2,205.9,271,Idle,2,1757656800,6,4,9
M001,Loader,Site D,9/12/2025 7:00,81.2,8.38,5.01,60,937,199.2,272,Idle,2,1757660400,7,4,9
M001,Loader,Site D,9/12/2025 8:00,72.6,11.11,3.54,82.9,960,217.2,273,Idle,2,1757664000,8,4,9
M001,Loader,Site D,9/12/2025 9:00,76.1,8.88,2.41,84.9,940.2,172.3,274,Active,0,1757667600,9,4,9
M001,Loader,Site D,9/12/2025 10:00,72.3,10.62,3.72,69.6,942.5,201.2,275,Idle,2,1757671200,10,4,9
M001,Loader,Site D,9/12/2025 11:00,76.4,10.26,4.17,59,915,215.3,276,Idle,2,1757674800,11,4,9
M001,Loader,Site D,9/12/2025 12:00,75.4,9.5,2.4,84.2,952.4,180.7,277,Fault,1,1757678400,12,4,9
M001,Loader,Site D,9/12/2025 13:00,69.6,5.38,3.59,61.1,985.2,177.5,278,Idle,2,1757682000,13,4,9
M001,Loader,Site D,9/12/2025 14:00,71.6,11.45,4.46,76.8,967.8,205.9,279,Active,0,1757685600,14,4,9
M001,Loader,Site D,9/12/2025 15:00,76.8,6.49,3.77,79.6,934.4,201.8,280,Idle,2,1757689200,15,4,9
M001,Loader,Site D,9/12/2025 16:00,74.1,12.55,4.52,86,937.2,196.2,281,Fault,1,1757692800,16,4,9
M001,Loader,Site D,9/12/2025 17:00,73.7,10.29,4.8,77.9,943.2,215.7,282,Maintenance,3,1757696400,17,4,9
M001,Loader,Site D,9/12/2025 18:00,72.3,11.75,4.2,80.3,955.6,198.2,283,Maintenance,3,1757700000,18,4,9
M001,Loader,Site D,9/12/2025 19:00,71,11.36,3.13,56.2,950,186,284,Fault,1,1757703600,19,4,9
M001,Loader,Site D,9/12/2025 20:00,74,6.81,4.09,80,926.9,219,285,Idle,2,1757707200,20,4,9
M001,Loader,Site D,9/12/2025 21:00,75.3,12.3,3.73,69.9,996.9,219.5,286,Active,0,1757710800,21,4,9
M001,Loader,Site D,9/12/2025 22:00,74.8,9.9,3.94,69.5,931,188.6,287,Maintenance,3,1757714400,22,4,9
M001,Loader,Site D,9/12/2025 23:00,71.6,6.15,2.87,78.1,982.4,176,288,Maintenance,3,1757718000,23,4,9
M001,Loader,Site D,9/13/2025 0:00,68.8,12.02,3.73,53.7,967.3,190,289,Idle,2,1757721600,0,5,9
M001,Loader,Site D,9/13/2025 1:00,79.2,15.2,3.24,77.9,957.9,203.5,290,Active,0,1757725200,1,5,9
M001,Loader,Site D,9/13/2025 2:00,79.6,9.52,4.07,70.7,944.9,203.8,291,Maintenance,3,1757728800,2,5,9
M001,Loader,Site D,9/13/2025 3:00,76.7,8.16,2.93,68.5,987.3,218.9,292,Active,0,1757732400,3,5,9
M001,Loader,Site D,9/13/2025 4:00,69.6,9.52,5.08,65.7,946.5,201.7,293,Active,0,1757736000,4,5,9
M001,Loader,Site D,9/13/2025 5:00,67,11.41,2.82,64.7,952.6,207.6,294,Maintenance,3,1757739600,5,5,9
M001,Loader,Site D,9/13/2025 6:00,66.4,9.72,3.28,84,951.6,224.4,295,Fault,1,1757743200,6,5,9
M001,Loader,Site D,9/13/2025 7:00,79.4,11.26,6.04,68.2,921.4,203,296,Idle,2,1757746800,7,5,9
M001,Loader,Site D,9/13/2025 8:00,69.9,12.47,2.81,63.2,934.6,195.2,297,Idle,2,1757750400,8,5,9
M001,Loader,Site D,9/13/2025 9:00,72.4,11.15,1.99,62.3,985.9,188.5,298,Active,0,1757754000,9,5,9
M001,Loader,Site D,9/13/2025 10:00,67.6,10.64,3.97,48.5,989.6,202.4,299,Maintenance,3,1757757600,10,5,9
M001,Loader,Site D,9/13/2025 11:00,69.2,10.37,2.58,85.2,930.4,220.4,300,Maintenance,3,1757761200,11,5,9
M001,Loader,Site D,9/13/2025 12:00,72.8,7.6,2.86,63.7,930.7,181.1,301,Fault,1,1757764800,12,5,9
M001,Loader,Site D,9/13/2025 13:00,74.4,7.34,3.5,77.3,959.5,179.2,302,Maintenance,3,1757768400,13,5,9
M001,Loader,Site D,9/13/2025 14:00,78,9.39,4.94,77.8,970.4,182.5,303,Active,0,1757772000,14,5,9
M001,Loader,Site D,9/13/2025 15:00,69.3,13.02,3.11,84.6,908.4,194.3,304,Active,0,1757775600,15,5,9
M001,Loader,Site D,9/13/2025 16:00,70.4,9.86,2.16,67.9,987.3,172.3,305,Idle,2,1757779200,16,5,9
M001,Loader,Site D,9/13/2025 17:00,71.1,9.46,3.33,67.2,940.7,206.5,306,Maintenance,3,1757782800,17,5,9
M001,Loader,Site D,9/13/2025 18:00,74.5,9.67,5.19,43.6,945.2,163.5,307,Fault,1,1757786400,18,5,9
M001,Loader,Site D,9/13/2025 19:00,72.1,9.79,4.04,49,935.8,193.9,308,Fault,1,1757790000,19,5,9
M001,Loader,Site D,9/13/2025 20:00,78,11.45,3.5,70.8,920.2,200,309,Active,0,1757793600,20,5,9
M001,Loader,Site D,9/13/2025 21:00,85.3,9.42,5.09,70,939,185.3,310,Maintenance,3,1757797200,21,5,9
M001,Loader,Site D,9/13/2025 22:00,73.3,10.42,4.12,56.9,945.2,221.8,311,Idle,2,1757800800,22,5,9
M001,Loader,Site D,9/13/2025 23:00,77.9,4.47,2.22,67.3,938.5,187.7,312,Maintenance,3,1757804400,23,5,9
M001,Loader,Site D,9/14/2025 0:00,72.6,9.83,3.1,47,944.9,200,313,Idle,2,1757808000,0,6,9
M001,Loader,Site D,9/14/2025 1:00,75,7.76,4.07,65.8,939.6,199.9,314,Fault,1,1757811600,1,6,9
M001,Loader,Site D,9/14/2025 2:00,75.9,10,2.66,63,945.4,226.7,315,Active,0,1757815200,2,6,9
M001,Loader,Site D,9/14/2025 3:00,82,11.38,2.43,84.8,944.4,209.4,316,Active,0,1757818800,3,6,9
M001,Loader,Site D,9/14/2025 4:00,71.7,11.7,4.93,61.1,921.6,170.3,317,Idle,2,1757822400,4,6,9
M001,Loader,Site D,9/14/2025 5:00,78.5,10.13,2,84.9,949.5,189.3,318,Active,0,1757826000,5,6,9
M001,Loader,Site D,9/14/2025 6:00,70,10.95,2.87,54.2,969.7,208,319,Fault,1,1757829600,6,6,9
M001,Loader,Site D,9/14/2025 7:00,68.2,11.62,4.47,66.4,953.3,193,320,Maintenance,3,1757833200,7,6,9
M001,Loader,Site D,9/14/2025 8:00,75.5,7.15,3.28,66,952.5,207.2,321,Idle,2,1757836800,8,6,9
M001,Loader,Site D,9/14/2025 9:00,69.4,10.06,2.46,87.4,943.5,187.1,322,Maintenance,3,1757840400,9,6,9
M001,Loader,Site D,9/14/2025 10:00,63.8,9.69,2.43,72,955.6,173.7,323,Maintenance,3,1757844000,10,6,9
M001,Loader,Site D,9/14/2025 11:00,75.2,9.96,4.86,58.2,944.2,181.5,324,Maintenance,3,1757847600,11,6,9
M001,Loader,Site D,9/14/2025 12:00,67.3,13.99,3.44,47.3,958.4,194.1,325,Idle,2,1757851200,12,6,9
M001,Loader,Site D,9/14/2025 13:00,78.2,12.71,2.99,67.8,963.4,182.1,326,Idle,2,1757854800,13,6,9
M001,Loader,Site D,9/14/2025 14:00,69.4,11.91,3.13,68.1,935.3,203.1,327,Idle,2,1757858400,14,6,9
M001,Loader,Site D,9/14/2025 15:00,71.4,8.16,4.36,64.6,954.5,213.6,328,Maintenance,3,1757862000,15,6,9
M001,Loader,Site D,9/14/2025 16:00,70.6,10.84,4.52,84.9,917.7,210.8,329,Idle,2,1757865600,16,6,9
M001,Loader,Site D,9/14/2025 17:00,81,7.94,3.66,48.5,968.7,207.9,330,Fault,1,1757869200,17,6,9
M001,Loader,Site D,9/14/2025 18:00,71.3,16.05,3.51,83.3,966.3,213.4,331,Active,0,1757872800,18,6,9
M001,Loader,Site D,9/14/2025 19:00,75,13.57,4.47,71.1,913.4,195.5,332,Maintenance,3,1757876400,19,6,9
M001,Loader,Site D,9/14/2025 20:00,74.2,10.44,2.23,71.4,976.5,196.2,333,Maintenance,3,1757880000,20,6,9
M001,Loader,Site D,9/14/2025 21:00,62.4,10.3,4.04,80.6,932.6,193,334,Idle,2,1757883600,21,6,9
M001,Loader,Site D,9/14/2025 22:00,75.9,10.92,4.42,60.1,902,211.4,335,Active,0,1757887200,22,6,9
M001,Loader,Site D,9/14/2025 23:00,74.1,10.02,4.4,54,969,205.9,336,Maintenance,3,1757890800,23,6,9
M001,Loader,Site D,9/15/2025 0:00,61.8,6.54,4.66,48.7,916.3,167.5,337,Maintenance,3,1757894400,0,0,9
M001,Loader,Site D,9/15/2025 1:00,78.4,13.33,3.43,70.4,948.2,190.2,338,Idle,2,1757898000,1,0,9
M001,Loader,Site D,9/15/2025 2:00,80.4,11.77,3.36,61.1,927.2,215.9,339,Active,0,1757901600,2,0,9
M001,Loader,Site D,9/15/2025 3:00,76.1,13.53,3.32,58.6,959.6,205.5,340,Fault,1,1757905200,3,0,9
M001,Loader,Site D,9/15/2025 4:00,81.5,14.06,2.87,58.5,954.9,213.4,341,Idle,2,1757908800,4,0,9
M001,Loader,Site D,9/15/2025 5:00,69.5,10.18,4.21,62.2,962.4,204.1,342,Maintenance,3,1757912400,5,0,9
M001,Loader,Site D,9/15/2025 6:00,71.2,11.4,5.33,83.8,945,205.4,343,Idle,2,1757916000,6,0,9
M001,Loader,Site D,9/15/2025 7:00,75.6,11.93,4.35,73.8,959.5,215.3,344,Active,0,1757919600,7,0,9
M001,Loader,Site D,9/15/2025 8:00,64,12.04,4.8,79.8,960.2,190.7,345,Maintenance,3,1757923200,8,0,9
M001,Loader,Site D,9/15/2025 9:00,67.5,8.23,4.29,65.5,973.6,192.2,346,Idle,2,1757926800,9,0,9
M001,Loader,Site D,9/15/2025 10:00,77.5,11.55,2.88,73.3,989.3,191.7,347,Fault,1,1757930400,10,0,9
M001,Loader,Site D,9/15/2025 11:00,72.8,15.42,4.28,90.3,915.3,214.7,348,Idle,2,1757934000,11,0,9
M001,Loader,Site D,9/15/2025 12:00,72,7.16,2.57,70.3,953.5,199.7,349,Maintenance,3,1757937600,12,0,9
M001,Loader,Site D,9/15/2025 13:00,75,9.56,4.06,78.5,956.5,207.3,350,Active,0,1757941200,13,0,9
M001,Loader,Site D,9/15/2025 14:00,67.7,10.06,1.74,71.7,940,199.4,351,Idle,2,1757944800,14,0,9
M001,Loader,Site D,9/15/2025 15:00,77,13.37,2.22,71.7,960,183.7,352,Maintenance,3,1757948400,15,0,9
M001,Loader,Site D,9/15/2025 16:00,76.1,9.37,4.45,61.6,991,184.9,353,Active,0,1757952000,16,0,9
M001,Loader,Site D,9/15/2025 17:00,77.9,14.4,4.1,59.4,969.2,185.2,354,Active,0,1757955600,17,0,9
M001,Loader,Site D,9/15/2025 18:00,79.9,6.68,4.75,77.4,914.2,196.9,355,Maintenance,3,1757959200,18,0,9
M001,Loader,Site D,9/15/2025 19:00,70.4,15,4.45,76.6,917.6,177.6,356,Idle,2,1757962800,19,0,9
M001,Loader,Site D,9/15/2025 20:00,77.3,7.86,2.83,91.5,987.3,181,357,Maintenance,3,1757966400,20,0,9
M001,Loader,Site D,9/15/2025 21:00,74,12.15,3.17,54.7,955.4,193.2,358,Fault,1,1757970000,21,0,9
M001,Loader,Site D,9/15/2025 22:00,82.8,12.1,4.24,65.2,973.6,190.7,359,Fault,1,1757973600,22,0,9
M001,Loader,Site D,9/15/2025 23:00,69.2,7.43,3.47,80.1,912.3,194.3,360,Fault,1,1757977200,23,0,9
M001,Loader,Site D,9/16/2025 0:00,73.9,8.8,0.69,81.9,965.3,182.5,361,Maintenance,3,1757980800,0,1,9
M001,Loader,Site D,9/16/2025 1:00,78.5,8.16,4.44,54.1,966.2,186.8,362,Maintenance,3,1757984400,1,1,9
M001,Loader,Site D,9/16/2025 2:00,70.7,12.37,3.96,59.2,941.2,186.2,363,Idle,2,1757988000,2,1,9
M001,Loader,Site D,9/16/2025 3:00,75.7,8.72,1.83,85.1,940.6,185.9,364,Idle,2,1757991600,3,1,9
M001,Loader,Site D,9/16/2025 4:00,80.3,9.22,5.3,59.8,941.3,202.2,365,Fault,1,1757995200,4,1,9
M001,Loader,Site D,9/16/2025 5:00,69.3,14.47,4.43,73.2,955.7,186,366,Maintenance,3,1757998800,5,1,9
M001,Loader,Site D,9/16/2025 6:00,68.9,11.45,1.65,39.1,946.2,196.9,367,Active,0,1758002400,6,1,9
M001,Loader,Site D,9/16/2025 7:00,80.5,11.16,1.76,60.2,993.3,210.8,368,Fault,1,1758006000,7,1,9
M001,Loader,Site D,9/16/2025 8:00,69.4,10.47,3.7,66.4,951,188.2,369,Fault,1,1758009600,8,1,9
M001,Loader,Site D,9/16/2025 9:00,73.8,7.9,4.09,78.3,949.1,188.2,370,Idle,2,1758013200,9,1,9
M001,Loader,Site D,9/16/2025 10:00,71,10.67,3.53,80,972.3,203.1,371,Maintenance,3,1758016800,10,1,9
M001,Loader,Site D,9/16/2025 11:00,69.6,7.97,2.69,75.5,948.6,198,372,Maintenance,3,1758020400,11,1,9
M001,Loader,Site D,9/16/2025 12:00,72.2,9.69,5.06,57.5,978.5,202.5,373,Maintenance,3,1758024000,12,1,9
M001,Loader,Site D,9/16/2025 13:00,62.6,8.4,3.38,69.8,941.3,189.5,374,Fault,1,1758027600,13,1,9
M001,Loader,Site D,9/16/2025 14:00,68.6,8.53,3.01,67.7,936.5,222.4,375,Active,0,1758031200,14,1,9
M001,Loader,Site D,9/16/2025 15:00,68,13.78,2.93,88.8,912.1,192.7,376,Fault,1,1758034800,15,1,9
M001,Loader,Site D,9/16/2025 16:00,74.7,10.04,3.43,57.9,938.9,211,377,Fault,1,1758038400,16,1,9
M001,Loader,Site D,9/16/2025 17:00,75.3,10.91,2.88,67.3,976.9,218,378,Active,0,1758042000,17,1,9
M001,Loader,Site D,9/16/2025 18:00,67.7,9.38,2.36,70.5,1002.8,181.7,379,Fault,1,1758045600,18,1,9
M001,Loader,Site D,9/16/2025 19:00,72.2,11.71,4.37,78,925.7,212.4,380,Idle,2,1758049200,19,1,9
M001,Loader,Site D,9/16/2025 20:00,80.4,8.78,4.53,79.6,972.3,185.2,381,Fault,1,1758052800,20,1,9
M001,Loader,Site D,9/16/2025 21:00,76.1,12.07,2.8,73.9,947.5,193.3,382,Maintenance,3,1758056400,21,1,9
M001,Loader,Site D,9/16/2025 22:00,80.2,9.61,4.56,77.8,957.5,197.4,383,Idle,2,1758060000,22,1,9
M001,Loader,Site D,9/16/2025 23:00,76.7,10.43,4.2,86,930.1,164.4,384,Fault,1,1758063600,23,1,9
M001,Loader,Site D,9/17/2025 0:00,75.1,12.3,3.51,74.1,968.6,211.3,385,Active,0,1758067200,0,2,9
M001,Loader,Site D,9/17/2025 1:00,74.6,11.15,3.29,74.1,972.3,201.8,386,Maintenance,3,1758070800,1,2,9
M001,Loader,Site D,9/17/2025 2:00,58.9,8.36,2.68,63.2,943,212.7,387,Fault,1,1758074400,2,2,9
M001,Loader,Site D,9/17/2025 3:00,68.8,13.36,1.8,81.4,963.6,196.7,388,Maintenance,3,1758078000,3,2,9
M001,Loader,Site D,9/17/2025 4:00,68.8,10.25,3.56,61.3,935.4,169.5,389,Fault,1,1758081600,4,2,9
M001,Loader,Site D,9/17/2025 5:00,72.9,10.14,3.47,54.6,946.7,198.9,390,Maintenance,3,1758085200,5,2,9
M001,Loader,Site D,9/17/2025 6:00,77.1,10.96,2.64,60.6,953.2,213.2,391,Active,0,1758088800,6,2,9
M001,Loader,Site D,9/17/2025 7:00,78.3,7.01,3.91,68.7,959.9,201.4,392,Active,0,1758092400,7,2,9
M001,Loader,Site D,9/17/2025 8:00,68.6,8.99,2.94,78.7,976.2,190.2,393,Maintenance,3,1758096000,8,2,9
M001,Loader,Site D,9/17/2025 9:00,72.8,6.57,3.92,60.8,967.1,184.7,394,Active,0,1758099600,9,2,9
M001,Loader,Site D,9/17/2025 10:00,71.9,12.65,2.94,58.2,952.2,174.2,395,Fault,1,1758103200,10,2,9
M001,Loader,Site D,9/17/2025 11:00,77.8,11.46,2.61,72.4,953.9,190.7,396,Active,0,1758106800,11,2,9
M001,Loader,Site D,9/17/2025 12:00,72.1,14.06,3.23,87.1,909.5,186.1,397,Fault,1,1758110400,12,2,9
M001,Loader,Site D,9/17/2025 13:00,67.3,10.57,4.16,82.5,942.7,198.6,398,Active,0,1758114000,13,2,9
M001,Loader,Site D,9/17/2025 14:00,77.1,13.73,3.13,69.1,970.1,204.6,399,Fault,1,1758117600,14,2,9
M001,Loader,Site D,9/17/2025 15:00,73.2,9.04,3.24,77.4,952.4,195.9,400,Fault,1,1758121200,15,2,9
M001,Loader,Site D,9/17/2025 16:00,75.3,11.4,2.15,68.5,917.4,216.9,401,Active,0,1758124800,16,2,9
M001,Loader,Site D,9/17/2025 17:00,81.7,12,4.17,73.5,942.1,223.5,402,Maintenance,3,1758128400,17,2,9
M001,Loader,Site D,9/17/2025 18:00,72.8,7.62,3.61,68.3,945.2,189.3,403,Active,0,1758132000,18,2,9
M001,Loader,Site D,9/17/2025 19:00,77,10.65,4.06,72.2,954.6,202.7,404,Idle,2,1758135600,19,2,9
M001,Loader,Site D,9/17/2025 20:00,73.5,11.99,3.37,64.8,961.2,201.4,405,Idle,2,1758139200,20,2,9
M001,Loader,Site D,9/17/2025 21:00,80.8,12.35,3.04,60.7,955.4,181.1,406,Idle,2,1758142800,21,2,9
M001,Loader,Site D,9/17/2025 22:00,72.1,8.26,2.59,85.7,947.5,212.3,407,Fault,1,1758146400,22,2,9
M001,Loader,Site D,9/17/2025 23:00,68.2,11.97,3.69,64.9,964.6,208.3,408,Active,0,1758150000,23,2,9
M001,Loader,Site D,9/18/2025 0:00,71.3,8.73,3.86,74.9,935.3,179.6,409,Idle,2,1758153600,0,3,9
M001,Loader,Site D,9/18/2025 1:00,70.3,8.17,5.07,65.5,926.3,204,410,Active,0,1758157200,1,3,9
M001,Loader,Site D,9/18/2025 2:00,76.9,9.66,4.17,68.1,960.9,166.3,411,Fault,1,1758160800,2,3,9
M001,Loader,Site D,9/18/2025 3:00,62.1,10.27,2.82,85.7,961.2,213.1,412,Maintenance,3,1758164400,3,3,9
M001,Loader,Site D,9/18/2025 4:00,79.8,8.76,4.63,83.7,976.2,201.3,413,Fault,1,1758168000,4,3,9
M001,Loader,Site D,9/18/2025 5:00,76.2,8.45,5.03,78.1,949.2,186.5,414,Idle,2,1758171600,5,3,9
M001,Loader,Site D,9/18/2025 6:00,67.4,10.21,2.83,54.3,938.5,182.6,415,Maintenance,3,1758175200,6,3,9
M001,Loader,Site D,9/18/2025 7:00,70.4,12.36,4.56,77.2,933.5,183.2,416,Maintenance,3,1758178800,7,3,9
M001,Loader,Site D,9/18/2025 8:00,64.5,9.24,3.45,73,966.1,156.3,417,Active,0,1758182400,8,3,9
M001,Loader,Site D,9/18/2025 9:00,73.3,11.83,2.73,72.8,954.7,212.8,418,Maintenance,3,1758186000,9,3,9
M001,Loader,Site D,9/18/2025 10:00,77.5,8.3,2.21,77,955.7,207.2,419,Maintenance,3,1758189600,10,3,9
M001,Loader,Site D,9/18/2025 11:00,74.4,7.53,4.75,86,949.7,189.8,420,Fault,1,1758193200,11,3,9
M001,Loader,Site D,9/18/2025 12:00,69.2,11.38,3.22,72.2,993,201.1,421,Idle,2,1758196800,12,3,9
M001,Loader,Site D,9/18/2025 13:00,72.7,8.63,5.45,67.2,929.8,190.1,422,Idle,2,1758200400,13,3,9
M001,Loader,Site D,9/18/2025 14:00,76.9,12.14,3.73,74.6,936.1,220.3,423,Active,0,1758204000,14,3,9
M001,Loader,Site D,9/18/2025 15:00,74.4,9.08,3.15,75.2,972.2,189.1,424,Maintenance,3,1758207600,15,3,9
M001,Loader,Site D,9/18/2025 16:00,77.8,12.31,3.92,63.9,939.4,168.2,425,Maintenance,3,1758211200,16,3,9
M001,Loader,Site D,9/18/2025 17:00,74.4,9.57,2.42,54.4,945.7,195.9,426,Fault,1,1758214800,17,3,9
M001,Loader,Site D,9/18/2025 18:00,62.8,10.25,3.1,50.2,995.2,189.6,427,Active,0,1758218400,18,3,9
M001,Loader,Site D,9/18/2025 19:00,82.1,7.07,4.82,91.6,968.7,191.4,428,Active,0,1758222000,19,3,9
M001,Loader,Site D,9/18/2025 20:00,72.9,10.43,3.29,69.3,958,200.3,429,Active,0,1758225600,20,3,9
